Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
364,6278,174.5033551885835,40,0.37857699999999994,90.4393503189087,1,0
365,6296,126.46751193676374,18,0.3767950000000001,96.59558020697699,1,0
366,6299,-53.862836011251545,3,0.376498,123.26876831054688,0,1
367,6335,3.6937842653486825,36,0.372934,107.15005323621962,0,1
368,6338,-44.97872884173777,3,0.372637,91.1591796875,0,1
369,6354,-60.344289088485,16,0.3710530000000001,89.1545250415802,0,1
370,6380,-11.886419197155604,26,0.368479,99.85863377497746,0,1
371,6388,-35.61227321654553,8,0.367687,95.59521865844727,0,1
372,6427,-56.63444230844368,39,0.3638260000000001,96.58808527237329,0,1
373,6488,9.097743075062056,61,0.35778699999999997,100.72561076430024,0,1
374,6496,-39.18610422758634,8,0.35699500000000006,87.9901704788208,0,1
375,6518,-37.55390438202101,22,0.35481700000000005,101.50002254139294,0,1
376,6546,3.5747256158104648,28,0.35204500000000005,98.71047033582416,0,1
377,6556,119.14541381066488,10,0.351055,105.71238479614257,1,0
378,6629,-105.90199995957826,73,0.343828,101.55422466748381,0,1
379,6650,115.8223687163326,21,0.34174899999999997,94.74784124465216,1,0
380,6726,-43.61103396017779,76,0.334225,108.70783002753006,0,1
381,6787,-46.64290594567708,61,0.328186,94.62228756263607,0,1
382,6816,-12.961696996343584,29,0.325315,102.7509536743164,0,1
383,6836,-30.431704334448668,20,0.32333500000000004,112.30324440002441,0,1
384,6961,-19.480470119210064,125,0.31096,97.34283657836914,0,1
385,6966,-42.872164534426304,5,0.310465,119.6269760131836,0,1
386,6978,-34.80416638431127,12,0.309277,122.8781795501709,0,1
387,6996,-29.32434475933477,18,0.30749499999999996,104.487855275472,0,1
388,7051,0.012261471894873921,55,0.30205000000000004,105.52076076160778,0,1
389,7084,-52.26914279966714,33,0.298783,99.50151639996153,0,1
390,7105,-55.193619189887784,21,0.29670399999999997,107.50409226190476,0,1
391,7113,-40.132868743206615,8,0.29591199999999995,116.28193378448486,0,1
392,7158,41.47107846700085,45,0.29145699999999997,100.49878192477756,0,1
393,7161,-52.36873190379263,3,0.2911600000000001,101.29252624511719,0,1
394,7245,123.66607592218668,84,0.282844,107.75420715695336,1,0
395,7445,20.927289935250506,200,0.26304400000000006,103.44147413253785,0,0
396,7488,-38.67522792057112,43,0.258787,103.8282681842183,0,1
397,7541,204.4627549247877,53,0.25354,108.76240690699163,1,0
